Date,Adj Close,Portfolio
2015-04-08,174.98887634277344,10000.0
2015-04-09,175.76287841796875,10000.0
2015-04-10,176.7220916748047,10000.0
2015-04-13,175.92279052734375,10000.0
2015-04-14,176.2593536376953,10000.0
2015-04-15,177.0502471923828,10000.0
2015-04-16,176.9997100830078,10000.0
2015-04-17,174.963623046875,10000.0
2015-04-20,176.56222534179688,10000.0
2015-04-21,176.3518829345703,10000.0
2015-04-22,177.21847534179688,10000.0
2015-04-23,177.6644287109375,10000.0
2015-04-24,178.07672119140625,10000.0
2015-04-27,177.33628845214844,10000.0
2015-04-28,177.9000244140625,10000.0
2015-04-29,177.1680145263672,10000.0
2015-04-30,175.3927459716797,10000.0
2015-05-01,177.2942657470703,10000.0
2015-05-04,177.79904174804688,10000.0
2015-05-05,175.76287841796875,10000.0
2015-05-06,175.03936767578125,10000.0
2015-05-07,175.7376708984375,10000.0
2015-05-08,178.05140686035156,10000.0
2015-05-11,177.20169067382812,10000.0
2015-05-12,176.6715850830078,10000.0
2015-05-13,176.70526123046875,10000.0
2015-05-14,178.54782104492188,10000.0
2015-05-15,178.74139404296875,10000.0
2015-05-18,179.296630859375,10000.0
2015-05-19,179.2378387451172,10000.0
2015-05-20,179.11158752441406,10000.0
2015-05-21,179.63319396972656,10000.0
2015-05-22,179.2041473388672,10000.0
2015-05-26,177.27737426757812,10000.0
2015-05-27,178.96011352539062,10000.0
2015-05-28,178.75820922851562,10000.0
2015-05-29,177.6476287841797,10000.0
2015-06-01,178.00936889648438,10000.0
2015-06-02,177.83270263671875,10000.0
2015-06-03,178.3038787841797,10000.0
2015-06-04,176.79782104492188,10000.0
2015-06-05,176.49490356445312,10000.0
2015-06-08,175.40953063964844,10000.0
2015-06-09,175.38429260253906,10000.0
2015-06-10,177.4877471923828,10000.0
2015-06-11,178.0598602294922,10000.0
2015-06-12,176.69686889648438,10000.0
2015-06-15,175.93959045410156,10000.0
2015-06-16,176.8987274169922,10000.0
2015-06-17,177.18482971191406,10000.0
2015-06-18,179.0274200439453,10000.0
2015-06-19,178.23272705078125,10000.0
2015-06-22,179.1457977294922,10000.0
2015-06-23,179.27267456054688,10000.0
2015-06-24,177.97059631347656,10000.0
2015-06-25,177.4294891357422,10000.0
2015-06-26,177.39572143554688,10000.0
2015-06-29,173.67564392089844,10000.0
2015-06-30,174.0391845703125,10000.0
2015-07-01,175.4342498779297,10000.0
2015-07-02,175.27357482910156,10000.0
2015-07-06,174.77474975585938,10000.0
2015-07-07,175.87387084960938,10000.0
2015-07-08,172.92315673828125,10000.0
2015-07-09,173.23602294921875,10000.0
2015-07-10,175.41729736328125,10000.0
2015-07-13,177.35340881347656,10000.0
2015-07-14,178.12281799316406,10000.0
2015-07-15,178.0635986328125,10000.0
2015-07-16,179.4924774169922,10000.0
2015-07-17,179.64462280273438,10000.0
2015-07-20,179.7375946044922,10000.0
2015-07-21,179.02743530273438,10000.0
2015-07-22,178.70616149902344,10000.0
2015-07-23,177.7000732421875,10000.0
2015-07-24,175.8570098876953,10000.0
2015-07-27,174.8339080810547,10000.0
2015-07-28,176.9813690185547,10000.0
2015-07-29,178.1988983154297,10000.0
2015-07-30,178.24118041992188,10000.0
2015-07-31,177.97059631347656,10000.0
2015-08-03,177.3703155517578,10000.0
2015-08-04,177.02369689941406,10000.0
2015-08-05,177.6070556640625,10000.0
2015-08-06,176.1528778076172,10000.0
2015-08-07,175.81463623046875,10000.0
2015-08-10,178.02975463867188,10000.0
2015-08-11,176.42337036132812,10000.0
2015-08-12,176.63475036621094,10000.0
2015-08-13,176.4149627685547,10000.0
2015-08-14,177.05752563476562,10000.0
2015-08-17,178.0467071533203,10000.0
2015-08-18,177.53097534179688,10000.0
2015-08-19,176.12750244140625,10000.0
2015-08-20,172.44973754882812,10000.0
2015-08-21,167.25856018066406,10000.0
2015-08-24,160.21583557128906,9578.931888342946
2015-08-25,158.33041381835938,9466.206910267494
2015-08-26,164.40939331054688,9829.654944593589
2015-08-27,168.4760284423828,10072.78959357319
2015-08-28,168.48446655273438,10073.294088550454
2015-08-31,167.123291015625,9991.912571476583
2015-09-01,162.13497924804688,9693.673021752491
2015-09-02,165.2124786376953,9877.669547031932
2015-09-03,165.33090209960938,9884.749810175783
2015-09-04,162.82830810546875,9735.125540336472
2015-09-08,166.9203643798828,9979.780060260236
2015-09-09,164.6883544921875,9846.333384330204
2015-09-10,165.58456420898438,9899.915677268085
2015-09-11,166.3370361328125,9944.904222130324
2015-09-14,165.7197723388672,9907.999456641575
2015-09-15,167.7911834716797,10031.84430682892
2015-09-16,169.24539184570312,10118.788040677438
2015-09-17,168.86488342285156,10096.038327751503
2015-09-18,166.10537719726562,9931.05387358633
2015-09-21,166.96380615234375,9982.377342720041
2015-09-22,164.79666137695312,9852.808800873825
2015-09-23,164.53321838378906,9837.058157505886
2015-09-24,163.93829345703125,9801.48898089004
2015-09-25,163.8957977294922,9798.948260254088
2015-09-28,159.782470703125,9553.022011581124
2015-09-29,159.8759307861328,9558.609772405256
2015-09-30,162.85897827148438,9736.959238174268
2015-10-01,163.28392028808594,9762.365532246306
2015-10-02,165.7230224609375,9908.193773875133
2015-10-05,168.67201232910156,10084.507013985458
2015-10-06,168.09405517578125,10049.95230104903
2015-10-07,169.4709014892578,10132.270737366392
2015-10-08,171.0006561279297,10223.731206535773
2015-10-09,171.1026153564453,10229.827111487095
2015-10-12,171.2641143798828,10239.482762191194
2015-10-13,170.18472290039062,10174.948458038014
2015-10-14,169.368896484375,10126.172095552625
2015-10-15,171.96949768066406,10281.655987885551
2015-10-16,172.75135803222656,10328.401598437142
2015-10-19,172.83633422851562,10333.482127421565
2015-10-20,172.61538696289062,10320.272204689578
2015-10-21,171.54454040527344,10256.248781526032
2015-10-22,174.4425506591797,10429.514069160696
2015-10-23,176.3547821044922,10543.841936341127
2015-10-26,175.92132568359375,10517.926585854417
2015-10-27,175.58140563964844,10497.603557629245
2015-10-28,177.5785675048828,10617.009216931654
2015-10-29,177.47657775878906,10610.91148740537
2015-10-30,176.71170043945312,10565.18125282068
2015-11-02,178.80235290527344,10690.176497522181
2015-11-03,179.32078552246094,10721.172376993314
2015-11-04,178.77685546875,10721.172376993314
2015-11-05,178.598388671875,10721.172376993314
2015-11-06,178.50494384765625,10721.172376993314
2015-11-09,176.8392333984375,10721.172376993314
2015-11-10,177.2471466064453,10721.172376993314
2015-11-11,176.5502166748047,10721.172376993314
2015-11-12,174.08567810058594,10721.172376993314
2015-11-13,172.1309356689453,10721.172376993314
2015-11-16,174.74853515625,10721.172376993314
2015-11-17,174.62100219726562,10721.172376993314
2015-11-18,177.39157104492188,10721.172376993314
2015-11-19,177.2386474609375,10721.172376993314
2015-11-20,177.8844757080078,10721.172376993314
2015-11-23,177.68055725097656,10721.172376993314
2015-11-24,177.9185333251953,10721.172376993314
2015-11-25,177.89300537109375,10721.172376993314
2015-11-27,178.09703063964844,10721.172376993314
2015-11-30,177.35757446289062,10721.172376993314
2015-12-01,179.04881286621094,10721.172376993314
2015-12-02,177.22161865234375,10721.172376993314
2015-12-03,174.7400360107422,10721.172376993314
2015-12-04,178.14796447753906,10721.172376993314
2015-12-07,177.06866455078125,10721.172376993314
2015-12-08,175.87884521484375,10721.172376993314
2015-12-09,174.51058959960938,10721.172376993314
2015-12-10,174.96099853515625,10721.172376993314
2015-12-11,171.5700225830078,10721.172376993314
2015-12-14,172.4368438720703,10721.172376993314
2015-12-15,174.24708557128906,10721.172376993314
2015-12-16,176.7967071533203,10721.172376993314
2015-12-17,174.1026153564453,10721.172376993314
2015-12-18,171.0010223388672,10721.172376993314
2015-12-21,172.41160583496094,10721.172376993314
2015-12-22,173.97608947753906,10721.172376993314
2015-12-23,176.1304931640625,10721.172376993314
2015-12-24,175.8397979736328,10721.172376993314
2015-12-28,175.43800354003906,10721.172376993314
2015-12-29,177.310302734375,10721.172376993314
2015-12-30,176.05357360839844,10721.172376993314
2015-12-31,174.2924041748047,10721.172376993314
2016-01-04,171.85592651367188,10721.172376993314
2016-01-05,172.1466064453125,10721.172376993314
2016-01-06,169.97506713867188,10721.172376993314
2016-01-07,165.89715576171875,10721.172376993314
2016-01-08,164.0761260986328,10721.172376993314
2016-01-11,164.2385711669922,10731.786971700569
2016-01-12,165.56365966796875,10818.3717940726
2016-01-13,161.43441772460938,10548.55609502048
2016-01-14,164.0846710205078,10721.730725014737
2016-01-15,160.56239318847656,10491.57568238429
2016-01-19,160.776123046875,10505.541362270116
2016-01-20,158.71578979492188,10370.913683804805
2016-01-21,159.6049041748047,10429.01079248384
2016-01-22,162.87925720214844,10642.965766092731
2016-01-25,160.41708374023438,10482.080774869995
2016-01-26,162.60565185546875,10625.087661856795
2016-01-27,160.83604431152344,10509.456777770341
2016-01-28,161.673828125,10564.199810120688
2016-01-29,165.61495971679688,10821.723876301212
2016-02-01,165.5551300048828,10817.814443101217
2016-02-02,162.57150268554688,10622.856263871183
2016-02-03,163.54612731933594,10686.540840964592
2016-02-04,163.80255126953125,10703.296266857455
2016-02-05,160.68206787109375,10499.395545834317
2016-02-08,158.51918029785156,10358.0666940619
2016-02-09,158.5277099609375,10358.624045033284
2016-02-10,158.39093017578125,10349.686488490373
2016-02-11,156.33059692382812,10215.05881002506
2016-02-12,159.5536346435547,10425.660704355305
2016-02-16,162.2466278076172,10601.628071506711
2016-02-17,164.89686584472656,10774.80170445093
2016-02-18,164.22146606445312,10730.669278607686
2016-02-19,164.14456176757812,10725.644146414885
2016-02-22,166.52120971679688,10880.940672173205
2016-02-23,164.41812133789062,10743.519259500705
2016-02-24,165.17042541503906,10792.676817536752
2016-02-25,167.17091369628906,10923.39406575203
2016-02-26,166.7862091064453,10898.256440187566
2016-02-29,165.47817993164062,10812.786319758301
2016-03-01,169.36807250976562,11066.962291910368
2016-03-02,170.12890625,11116.677200917798
2016-03-03,170.7957763671875,11160.25227578966
2016-03-04,171.35153198242188,11196.566832282955
2016-03-07,171.48828125,11205.502394725789
2016-03-08,169.6160430908203,11083.165352082036
2016-03-09,170.453857421875,11137.91037853246
2016-03-10,170.5906219482422,11146.846938025332
2016-03-11,173.34344482421875,11326.723738376733
2016-03-14,173.1212158203125,11312.2027016196
2016-03-15,172.8390350341797,11293.764255262166
2016-03-16,173.8393096923828,11359.12487346988
2016-03-17,174.94216918945312,11431.188659084779
2016-03-18,175.6295928955078,11476.106760358169
2016-03-21,175.87879943847656,11492.390581582937
2016-03-22,175.78428649902344,11486.21485364599
2016-03-23,174.62425231933594,11410.415121537753
2016-03-24,174.54685974121094,11405.358083743728
2016-03-28,174.64996337890625,11412.095150852212
2016-03-29,176.26553344726562,11517.66081480249
2016-03-30,177.03892517089844,11568.196295991404
2016-03-31,176.6092529296875,11568.196295991404
2016-04-01,177.81231689453125,11568.196295991404
2016-04-04,177.23655700683594,11568.196295991404
2016-04-05,175.46636962890625,11568.196295991404
2016-04-06,177.3826446533203,11568.196295991404
2016-04-07,175.26010131835938,11568.196295991404
2016-04-08,175.7327423095703,11568.196295991404
2016-04-11,175.32025146484375,11568.196295991404
2016-04-12,176.95294189453125,11568.196295991404
2016-04-13,178.7404327392578,11568.196295991404
2016-04-14,178.74899291992188,11568.196295991404
2016-04-15,178.5513153076172,11568.196295991404
2016-04-18,179.8059844970703,11568.196295991404
2016-04-19,180.3731231689453,11568.196295991404
2016-04-20,180.54502868652344,11568.196295991404
2016-04-21,179.57391357421875,11568.196295991404
2016-04-22,179.57391357421875,11568.196295991404
2016-04-25,179.26458740234375,11568.196295991404
2016-04-26,179.53099060058594,11568.196295991404
2016-04-27,179.9005584716797,11568.196295991404
2016-04-28,178.26776123046875,11568.196295991404
2016-04-29,177.3052978515625,11568.196295991404
2016-05-02,178.714599609375,11568.196295991404
2016-05-03,177.15924072265625,11568.196295991404
2016-05-04,176.17098999023438,11568.196295991404
2016-05-05,176.13662719726562,11568.196295991404
2016-05-06,176.7810821533203,11568.196295991404
2016-05-09,176.9272003173828,11568.196295991404
2016-05-10,179.12705993652344,11568.196295991404
2016-05-11,177.45140075683594,11568.196295991404
2016-05-12,177.50294494628906,11568.196295991404
2016-05-13,175.95614624023438,11568.196295991404
2016-05-16,177.69200134277344,11568.196295991404
2016-05-17,176.03353881835938,11568.196295991404
2016-05-18,176.08506774902344,11568.196295991404
2016-05-19,175.47491455078125,11568.196295991404
2016-05-20,176.58348083496094,11568.196295991404
2016-05-23,176.34283447265625,11568.196295991404
2016-05-24,178.62872314453125,11568.196295991404
2016-05-25,179.84033203125,11568.196295991404
2016-05-26,179.8918914794922,11568.196295991404
2016-05-27,180.66529846191406,11568.196295991404
2016-05-31,180.321533203125,11568.196295991404
2016-06-01,180.69102478027344,11568.196295991404
2016-06-02,181.2410430908203,11568.196295991404
2016-06-03,180.69964599609375,11568.196295991404
2016-06-06,181.619140625,11568.196295991404
2016-06-07,181.90274047851562,11568.196295991404
2016-06-08,182.49566650390625,11568.196295991404
2016-06-09,182.24642944335938,11568.196295991404
2016-06-10,180.51919555664062,11568.196295991404
2016-06-13,179.12705993652344,11568.196295991404
2016-06-14,178.7747802734375,11568.196295991404
2016-06-15,178.5255584716797,11568.196295991404
2016-06-16,179.05836486816406,11568.196295991404
2016-06-17,178.39151000976562,11568.196295991404
2016-06-20,179.5403594970703,11568.196295991404
2016-06-21,180.0500030517578,11568.196295991404
2016-06-22,179.75631713867188,11568.196295991404
2016-06-23,182.09718322753906,11568.196295991404
2016-06-24,175.55824279785156,11568.196295991404
2016-06-27,172.41403198242188,11568.196295991404
2016-06-28,175.52369689941406,11568.196295991404
2016-06-29,178.51239013671875,11568.196295991404
2016-06-30,180.9483184814453,11568.196295991404
2016-07-01,181.32839965820312,11568.196295991404
2016-07-05,180.0240478515625,11568.196295991404
2016-07-06,181.1038360595703,11568.196295991404
2016-07-07,180.99151611328125,11568.196295991404
2016-07-08,183.6865692138672,11568.196295991404
2016-07-11,184.33438110351562,11568.196295991404
2016-07-12,185.67335510253906,11568.196295991404
2016-07-13,185.6474151611328,11568.196295991404
2016-07-14,186.68397521972656,11568.196295991404
2016-07-15,186.43344116210938,11568.196295991404
2016-07-18,186.93450927734375,11568.196295991404
2016-07-19,186.74441528320312,11568.196295991404
2016-07-20,187.52183532714844,11568.196295991404
2016-07-21,186.8134765625,11568.196295991404
2016-07-22,187.65139770507812,11568.196295991404
2016-07-25,187.1417694091797,11568.196295991404
2016-07-26,187.22808837890625,11568.196295991404
2016-07-27,187.0294952392578,11568.196295991404
2016-07-28,187.24539184570312,11568.196295991404
2016-07-29,187.54774475097656,11568.196295991404
2016-08-01,187.39227294921875,11568.196295991404
2016-08-02,186.19161987304688,11568.196295991404
2016-08-03,186.7357940673828,11568.196295991404
2016-08-04,186.93450927734375,11568.196295991404
2016-08-05,188.46339416503906,11568.196295991404
2016-08-08,188.3511199951172,11568.196295991404
2016-08-09,188.46339416503906,11568.196295991404
2016-08-10,187.99691772460938,11568.196295991404
2016-08-11,188.86932373046875,11568.196295991404
2016-08-12,188.70526123046875,11568.196295991404
2016-08-15,189.24940490722656,11568.196295991404
2016-08-16,188.27333068847656,11568.196295991404
2016-08-17,188.6275177001953,11568.196295991404
2016-08-18,189.05076599121094,11568.196295991404
2016-08-19,188.77430725097656,11568.196295991404
2016-08-22,188.76571655273438,11568.196295991404
2016-08-23,189.145751953125,11568.196295991404
2016-08-24,188.17835998535156,11568.196295991404
2016-08-25,188.04869079589844,11568.196295991404
2016-08-26,187.6946258544922,11568.196295991404
2016-08-29,188.61880493164062,11568.196295991404
2016-08-30,188.3079071044922,11568.196295991404
2016-08-31,187.77235412597656,11568.196295991404
2016-09-01,187.78097534179688,11568.196295991404
2016-09-02,188.6275177001953,11568.196295991404
2016-09-06,189.19764709472656,11568.196295991404
2016-09-07,189.18028259277344,11568.196295991404
2016-09-08,188.74844360351562,11568.196295991404
2016-09-09,184.2307891845703,11568.196295991404
2016-09-12,186.8739776611328,11568.196295991404
2016-09-13,184.18756103515625,11568.196295991404
2016-09-14,184.11846923828125,11568.196295991404
2016-09-15,185.95838928222656,11568.196295991404
2016-09-16,185.23948669433594,11568.196295991404
2016-09-19,185.2742462158203,11568.196295991404
2016-09-20,185.2829132080078,11568.196295991404
2016-09-21,187.36654663085938,11568.196295991404
2016-09-22,188.54722595214844,11568.196295991404
2016-09-23,187.5141143798828,11568.196295991404
2016-09-26,185.9948272705078,11568.196295991404
2016-09-27,187.1494903564453,11568.196295991404
2016-09-28,188.07839965820312,11568.196295991404
2016-09-29,186.37681579589844,11568.196295991404
2016-09-30,187.783203125,11568.196295991404
2016-10-03,187.331787109375,11568.196295991404
2016-10-04,186.37681579589844,11568.196295991404
2016-10-05,187.2015380859375,11568.196295991404
2016-10-06,187.331787109375,11568.196295991404
2016-10-07,186.68936157226562,11568.196295991404
2016-10-10,187.66171264648438,11568.196295991404
2016-10-11,185.29156494140625,11568.196295991404
2016-10-12,185.5347442626953,11568.196295991404
2016-10-13,184.92698669433594,11568.196295991404
2016-10-14,185.0224609375,11568.196295991404
2016-10-17,184.38006591796875,11568.196295991404
2016-10-18,185.5347442626953,11568.196295991404
2016-10-19,186.02960205078125,11568.196295991404
2016-10-20,185.68226623535156,11568.196295991404
2016-10-21,185.76910400390625,11568.196295991404
2016-10-24,186.55911254882812,11568.196295991404
2016-10-25,185.9340362548828,11568.196295991404
2016-10-26,185.56077575683594,11568.196295991404
2016-10-27,185.0658721923828,11568.196295991404
2016-10-28,184.51893615722656,11568.196295991404
2016-10-31,184.5276336669922,11568.196295991404
2016-11-01,183.19064331054688,11568.196295991404
2016-11-02,182.0880889892578,11568.196295991404
2016-11-03,181.254638671875,11568.196295991404
2016-11-04,181.0549774169922,11555.453336108487
2016-11-07,185.0485382080078,11810.333958689827
2016-11-08,185.8819580078125,11863.525225472024
2016-11-09,187.85269165039062,11989.303157510105
2016-11-10,188.321533203125,12019.225984056724
2016-11-11,187.8874053955078,11991.518689320088
2016-11-14,188.03500366210938,12000.938838418098
2016-11-15,189.502197265625,12094.579385959712
2016-11-16,189.14625549316406,12071.862150561255
2016-11-17,190.11854553222656,12133.916518443522
2016-11-18,189.6931915283203,12106.769193285236
2016-11-21,191.1256866455078,12198.195182877002
2016-11-22,191.49896240234375,12222.018723390245
2016-11-23,191.60311889648438,12228.666292680333
2016-11-25,192.3150177001953,12274.101737337383
2016-11-28,191.41212463378906,12274.101737337383
2016-11-29,191.785400390625,12274.101737337383
2016-11-30,191.3253173828125,12274.101737337383
2016-12-01,190.62213134765625,12274.101737337383
2016-12-02,190.71759033203125,12274.101737337383
2016-12-05,191.86354064941406,12274.101737337383
2016-12-06,192.47129821777344,12274.101737337383
2016-12-07,194.9889678955078,12274.101737337383
2016-12-08,195.46646118164062,12274.101737337383
2016-12-09,196.64710998535156,12274.101737337383
2016-12-12,196.42141723632812,12274.101737337383
2016-12-13,197.73236083984375,12274.101737337383
2016-12-14,196.1002197265625,12274.101737337383
2016-12-15,196.90757751464844,12274.101737337383
2016-12-16,196.52249145507812,12274.101737337383
2016-12-19,196.95037841796875,12274.101737337383
2016-12-20,197.71009826660156,12274.101737337383
2016-12-21,197.16000366210938,12274.101737337383
2016-12-22,196.8194580078125,12274.101737337383
2016-12-23,197.1075897216797,12274.101737337383
2016-12-27,197.5966033935547,12274.101737337383
2016-12-28,195.96359252929688,12274.101737337383
2016-12-29,195.919921875,12274.101737337383
2016-12-30,195.20382690429688,12274.101737337383
2017-01-03,196.69717407226562,12274.101737337383
2017-01-04,197.86737060546875,12274.101737337383
2017-01-05,197.71009826660156,12274.101737337383
2017-01-06,198.41754150390625,12274.101737337383
2017-01-09,197.76254272460938,12274.101737337383
2017-01-10,197.76254272460938,12274.101737337383
2017-01-11,198.3214111328125,12274.101737337383
2017-01-12,197.82366943359375,12274.101737337383
2017-01-13,198.2777862548828,12274.101737337383
2017-01-17,197.5791778564453,12274.101737337383
2017-01-18,198.01577758789062,12274.101737337383
2017-01-19,197.28225708007812,12274.101737337383
2017-01-20,198.00706481933594,12274.101737337383
2017-01-23,197.49180603027344,12274.101737337383
2017-01-24,198.758056640625,12274.101737337383
2017-01-25,200.4784698486328,12274.101737337383
2017-01-26,200.2688751220703,12274.101737337383
2017-01-27,199.95449829101562,12274.101737337383
2017-01-30,198.71444702148438,12274.101737337383
2017-01-31,198.69691467285156,12274.101737337383
2017-02-01,198.77549743652344,12274.101737337383
2017-02-02,198.9065399169922,12274.101737337383
2017-02-03,200.27755737304688,12274.101737337383
2017-02-06,199.9195098876953,12274.101737337383
2017-02-07,199.9282989501953,12274.101737337383
2017-02-08,200.1902618408203,12274.101737337383
2017-02-09,201.37789916992188,12274.101737337383
2017-02-10,202.1725616455078,12274.101737337383
2017-02-13,203.27293395996094,12274.101737337383
2017-02-14,204.08509826660156,12274.101737337383
2017-02-15,205.15042114257812,12274.101737337383
2017-02-16,204.975830078125,12274.101737337383
2017-02-17,205.2989044189453,12274.101737337383
2017-02-21,206.52154541015625,12274.101737337383
2017-02-22,206.338134765625,12274.101737337383
2017-02-23,206.4778594970703,12274.101737337383
2017-02-24,206.7398681640625,12274.101737337383
2017-02-27,207.06295776367188,12274.101737337383
2017-02-28,206.50405883789062,12274.101737337383
2017-03-01,209.39459228515625,12274.101737337383
2017-03-02,208.07595825195312,12274.101737337383
2017-03-03,208.2069549560547,12274.101737337383
2017-03-06,207.58692932128906,12274.101737337383
2017-03-07,206.96688842773438,12274.101737337383
2017-03-08,206.58262634277344,12274.101737337383
2017-03-09,206.84466552734375,12274.101737337383
2017-03-10,207.5694580078125,12274.101737337383
2017-03-13,207.67422485351562,12274.101737337383
2017-03-14,206.87953186035156,12274.101737337383
2017-03-15,208.66978454589844,12274.101737337383
2017-03-16,208.2593536376953,12274.101737337383
2017-03-17,207.8936004638672,12274.101737337383
2017-03-20,207.66552734375,12274.101737337383
2017-03-21,204.99925231933594,12274.101737337383
2017-03-22,205.48167419433594,12274.101737337383
2017-03-23,205.26235961914062,12274.101737337383
2017-03-24,205.1132354736328,12274.101737337383
2017-03-27,204.9027557373047,12274.101737337383
2017-03-28,206.393798828125,12274.101737337383
2017-03-29,206.5867462158203,12274.101737337383
2017-03-30,207.24456787109375,12274.101737337383
2017-03-31,206.7621612548828,12274.101737337383
2017-04-03,206.40260314941406,12274.101737337383
2017-04-04,206.53414916992188,12274.101737337383
2017-04-05,205.92018127441406,12274.101737337383
2017-04-06,206.4990692138672,12274.101737337383
2017-04-07,206.28858947753906,12274.101737337383
2017-04-10,206.4113311767578,12274.101737337383
2017-04-11,206.16575622558594,12274.101737337383
2017-04-12,205.26235961914062,12274.101737337383
2017-04-13,203.92919921875,12274.101737337383
2017-04-17,205.73597717285156,12274.101737337383
2017-04-18,205.12205505371094,12274.101737337383
2017-04-19,204.74488830566406,12274.101737337383
2017-04-20,206.4113311767578,12274.101737337383
2017-04-21,205.75347900390625,12274.101737337383
2017-04-24,208.01638793945312,12274.101737337383
2017-04-25,209.226806640625,12274.101737337383
2017-04-26,209.09519958496094,12274.101737337383
2017-04-27,209.27061462402344,12274.101737337383
2017-04-28,208.8145294189453,12274.101737337383
2017-05-01,209.3407745361328,12274.101737337383
2017-05-02,209.41970825195312,12274.101737337383
2017-05-03,209.16539001464844,12274.101737337383
2017-05-04,209.41091918945312,12274.101737337383
2017-05-05,210.2353515625,12274.101737337383
2017-05-08,210.20033264160156,12274.101737337383
2017-05-09,210.0073699951172,12274.101737337383
2017-05-10,210.384521484375,12274.101737337383
2017-05-11,209.95474243164062,12274.101737337383
2017-05-12,209.60389709472656,12274.101737337383
2017-05-15,210.76170349121094,12274.101737337383
2017-05-16,210.5686798095703,12274.101737337383
2017-05-17,206.83233642578125,12274.101737337383
2017-05-18,207.66552734375,12274.101737337383
2017-05-19,209.01626586914062,12274.101737337383
2017-05-22,210.07754516601562,12274.101737337383
2017-05-23,210.54238891601562,12274.101737337383
2017-05-24,211.03358459472656,12274.101737337383
2017-05-25,212.04220581054688,12274.101737337383
2017-05-26,211.9983367919922,12274.101737337383
2017-05-30,211.81411743164062,12274.101737337383
2017-05-31,211.76150512695312,12274.101737337383
2017-06-01,213.4454803466797,12274.101737337383
2017-06-02,214.15589904785156,12274.101737337383
2017-06-05,213.99807739257812,12274.101737337383
2017-06-06,213.31398010253906,12274.101737337383
2017-06-07,213.7086181640625,12274.101737337383
2017-06-08,213.81387329101562,12274.101737337383
2017-06-09,213.4893341064453,12274.101737337383
2017-06-12,213.4454803466797,12274.101737337383
2017-06-13,214.4892578125,12274.101737337383
2017-06-14,214.21730041503906,12274.101737337383
2017-06-15,213.8051300048828,12274.101737337383
2017-06-16,213.85179138183594,12274.101737337383
2017-06-19,215.63214111328125,12274.101737337383
2017-06-20,214.17794799804688,12274.101737337383
2017-06-21,214.12503051757812,12274.101737337383
2017-06-22,214.02806091308594,12274.101737337383
2017-06-23,214.28369140625,12274.101737337383
2017-06-26,214.4246826171875,12274.101737337383
2017-06-27,212.69725036621094,12274.101737337383
2017-06-28,214.60096740722656,12274.101737337383
2017-06-29,212.71487426757812,12274.101737337383
2017-06-30,213.1114959716797,12274.101737337383
2017-07-03,213.4728546142578,12274.101737337383
